transaction_id,customer_id,amount,merchant,transaction_date
1996,88,4738.86,Amazon,06-02-2026
1997,8,3606.99,Target,05-04-2026
1998,396,4603.95,Target,17-07-2025
1999,424,3384.37,Amazon,04-11-2025
2000,115,3582.14,Flipkart,19-04-2026
2001,485,4316.59,Walmart,31-10-2025
2002,148,3744.89,Target,04-08-2025
2003,67,2184.98,Flipkart,17-10-2025
2004,308,1117.05,Walmart,31-01-2026
2005,373,3402.08,Target,12-07-2025
2006,93,2072.19,Flipkart,08-06-2025
2007,15,1486.46,Walmart,15-02-2026
2008,121,3107.52,Flipkart,01-02-2026
2009,190,2935.37,Zomato,21-07-2025
2010,235,474.41,Target,14-08-2025
2011,69,4363.65,Zomato,30-03-2026
2012,204,3449.92,Zomato,24-08-2025
2013,197,3556.84,Zomato,22-10-2025
2014,306,1318.32,Amazon,10-07-2025
2015,286,340.82,Walmart,22-07-2025
2016,477,1212.47,Walmart,28-02-2026
2017,311,4699.64,Uber,23-08-2025
2018,364,3753.8,Amazon,20-08-2025
2019,3,1305.6,Uber,16-03-2026
2020,196,1547.41,Target,01-01-2026
2021,344,1885.96,Uber,27-09-2025
2022,22,2923.41,Walmart,11-02-2026
2023,87,2543.55,Walmart,07-06-2025
2024,450,2367.02,Amazon,06-08-2025
2025,163,3565.77,Target,29-07-2025
2026,73,1339.01,Walmart,20-10-2025
2027,23,4893.66,Target,23-02-2026
2028,447,4868.19,Walmart,07-06-2025
2029,383,1834.93,Target,21-08-2025
2030,145,4518.82,Walmart,15-03-2026
2031,314,4156.47,Walmart,16-04-2026
2032,265,1599.4,Flipkart,15-04-2026
2033,162,3697.5,Target,09-07-2025
2034,392,4752.75,Uber,24-08-2025
2035,437,4618.12,Zomato,01-05-2026
2036,409,2227.95,Flipkart,29-07-2025
2037,77,320.11,Flipkart,24-11-2025
2038,19,2377.73,Flipkart,30-04-2026
2039,362,2362.31,Amazon,10-08-2025
2040,459,4639.67,Amazon,12-07-2025
2041,227,1814.77,Zomato,10-10-2025
2042,288,2451.74,Target,22-02-2026
2043,58,4236.9,Flipkart,04-06-2025
2044,64,1780.54,Flipkart,05-07-2025
2045,445,1456.38,Flipkart,15-05-2025
2046,384,2568.25,Walmart,09-09-2025
2047,289,4459.93,Uber,23-12-2025
2048,109,2938.56,Amazon,19-09-2025
2049,270,3845.9,Flipkart,24-07-2025
2050,214,4606.05,Flipkart,19-05-2025
2051,394,2515.65,Amazon,09-12-2025
2052,455,1676.86,Walmart,31-12-2025
2053,349,4907.61,Amazon,18-02-2026
2054,202,1899.11,Amazon,12-05-2025
2055,429,1651.51,Amazon,27-10-2025
2056,42,2328.15,Zomato,11-01-2026
2057,338,2425.28,Zomato,23-12-2025
2058,490,1383.13,Zomato,13-01-2026
2059,3,1680.66,Amazon,30-08-2025
2060,336,3130.71,Target,10-08-2025
2061,167,4739.72,Zomato,27-04-2026
2062,465,4789.14,Uber,15-02-2026
2063,67,1096.27,Amazon,20-02-2026
2064,411,3236.04,Walmart,30-10-2025
2065,409,324.9,Amazon,07-08-2025
2066,281,4761.91,Target,17-02-2026
2067,48,2024.35,Flipkart,07-08-2025
2068,123,4826.99,Target,22-01-2026
2069,46,151.53,Flipkart,03-02-2026
2070,84,1973.09,Target,04-05-2026
2071,146,3253.48,Zomato,14-08-2025
2072,79,646.98,Target,10-03-2026
2073,411,2190.17,Walmart,18-04-2026
2074,463,3440.56,Flipkart,06-07-2025
2075,184,3344.33,Walmart,27-05-2025
2076,263,1039.36,Target,23-09-2025
2077,454,1971.04,Walmart,13-08-2025
2078,289,3021.69,Amazon,27-04-2026
2079,388,2141.55,Walmart,01-05-2026
2080,315,972.46,Zomato,22-02-2026
2081,219,510.09,Uber,26-07-2025
2082,175,4867.7,Zomato,13-02-2026
2083,115,3255.67,Zomato,19-09-2025
2084,80,4656.8,Uber,02-05-2026
2085,323,3253.77,Amazon,10-11-2025
2086,149,2367.68,Amazon,26-07-2025
2087,465,4017.65,Walmart,13-12-2025
2088,77,4921.72,Zomato,30-10-2025
2089,463,1537.02,Flipkart,19-10-2025
2090,268,2167.27,Uber,25-09-2025
2091,25,2777.42,Amazon,11-12-2025
2092,263,582.78,Target,16-01-2026
2093,212,517.7,Zomato,12-02-2026
2094,369,2863.97,Walmart,14-12-2025
2095,182,1311.56,Amazon,25-09-2025
2096,394,2542.05,Amazon,03-12-2025
2097,380,3324.81,Flipkart,30-07-2025
2098,403,951.93,Target,23-02-2026
2099,24,462.29,Zomato,31-05-2025
2100,153,1604.03,Zomato,10-05-2025
2101,233,3798.9,Target,10-01-2026
2102,320,4048.78,Walmart,20-12-2025
2103,495,4594.65,Flipkart,27-02-2026
2104,109,966.18,Zomato,06-05-2026
2105,310,1333.62,Zomato,10-09-2025
2106,55,2197.3,Amazon,10-01-2026
2107,3,2004.92,Amazon,17-08-2025
2108,88,3296.21,Target,14-04-2026
2109,355,2055.2,Zomato,23-08-2025
2110,495,3734.02,Zomato,22-08-2025
2111,250,1548.86,Uber,23-06-2025
2112,185,3468.78,Zomato,04-05-2026
2113,346,2005.24,Walmart,26-04-2026
2114,45,669.19,Amazon,03-10-2025
2115,98,603.97,Amazon,09-03-2026
2116,357,4854.08,Amazon,21-05-2025
2117,108,2431.53,Flipkart,30-09-2025
2118,333,1246.81,Zomato,11-12-2025
2119,440,3960.56,Flipkart,07-10-2025
2120,45,1539.54,Target,05-05-2026
2121,76,2396.25,Amazon,11-11-2025
2122,60,872.22,Flipkart,30-11-2025
2123,379,3527.86,Target,06-12-2025
2124,242,147.16,Target,16-01-2026
2125,300,1251.02,Walmart,02-02-2026
2126,292,4155.78,Target,31-10-2025
2127,27,1702.56,Amazon,01-11-2025
2128,323,4245.77,Target,02-12-2025
2129,213,4250.65,Zomato,26-05-2025
2130,297,2999.41,Uber,05-02-2026
2131,149,233.24,Target,01-10-2025
2132,249,2591.11,Zomato,27-03-2026
2133,314,4679.64,Target,11-09-2025
2134,119,3585.74,Uber,19-12-2025
2135,10,2138.92,Walmart,07-02-2026
2136,284,364.38,Zomato,19-05-2025
2137,214,4451.25,Amazon,07-03-2026
2138,254,3132.35,Zomato,23-08-2025
2139,178,2269.21,Target,09-07-2025
2140,11,848.6,Zomato,05-01-2026
2141,99,2372.74,Target,20-06-2025
2142,119,2562.8,Uber,11-11-2025
2143,466,3440.62,Uber,12-12-2025
2144,437,4220.21,Zomato,01-04-2026
2145,240,699.23,Walmart,28-08-2025
2146,371,3571.36,Target,13-01-2026
2147,427,4708.93,Zomato,03-10-2025
2148,377,1833.27,Target,21-06-2025
2149,410,4856.16,Flipkart,12-04-2026
2150,319,1075.68,Zomato,07-08-2025
2151,384,476.65,Target,12-10-2025
2152,67,907.79,Flipkart,09-05-2025
2153,311,2486.32,Target,17-05-2025
2154,483,4969.15,Walmart,09-12-2025
2155,121,1086.69,Amazon,09-11-2025
2156,10,1825.99,Walmart,06-03-2026
2157,183,3400.79,Flipkart,01-12-2025
2158,424,4304.34,Uber,16-02-2026
2159,17,4043.74,Walmart,22-06-2025
2160,221,614.15,Flipkart,03-06-2025
2161,62,2831.81,Target,04-05-2026
2162,133,4968.63,Walmart,24-08-2025
2163,394,281.05,Uber,06-05-2026
2164,137,4486.77,Zomato,26-06-2025
2165,448,2601.17,Zomato,25-09-2025
2166,54,3546.7,Target,26-02-2026
2167,410,2312.82,Amazon,30-03-2026
2168,500,574.16,Uber,25-05-2025
2169,313,3921.67,Amazon,19-10-2025
2170,422,2834.24,Uber,22-08-2025
2171,54,876.88,Amazon,18-03-2026
2172,446,1066.66,Walmart,06-04-2026
2173,81,3655.33,Zomato,27-09-2025
2174,227,3821.73,Target,05-08-2025
2175,376,4358.94,Flipkart,23-07-2025
2176,332,1850.5,Flipkart,21-11-2025
2177,63,4250.55,Target,27-11-2025
2178,497,2107.96,Amazon,29-06-2025
2179,126,4182.33,Target,04-04-2026
2180,175,1469.45,Flipkart,02-09-2025
2181,44,1366.78,Zomato,01-10-2025
2182,387,2104.29,Zomato,23-09-2025
2183,341,1264.98,Uber,04-08-2025
2184,216,3946.72,Flipkart,27-11-2025
2185,411,2172.67,Target,05-10-2025
2186,460,2320.83,Uber,17-08-2025
2187,407,3426.88,Amazon,28-08-2025
2188,227,770.64,Amazon,27-10-2025
2189,368,4040.92,Amazon,19-10-2025
2190,44,1724.6,Target,13-10-2025
2191,396,863.41,Amazon,01-09-2025
2192,202,3808,Zomato,27-08-2025
2193,473,3225.26,Uber,31-03-2026
2194,30,4889.78,Zomato,18-06-2025
2195,410,3318.79,Uber,02-02-2026
2196,499,1513.84,Target,24-04-2026
2197,454,3420.31,Uber,04-11-2025
2198,448,1556.4,Zomato,18-08-2025
2199,161,4550.69,Amazon,02-11-2025
2200,424,1434.91,Uber,18-08-2025
2201,313,4606.23,Zomato,16-05-2025
2202,207,2258.64,Flipkart,31-12-2025
2203,455,2744.91,Uber,11-03-2026
2204,334,2238.61,Walmart,18-05-2025
2205,455,4068.56,Zomato,23-08-2025
2206,208,3888.23,Walmart,24-12-2025
2207,44,233,Walmart,12-06-2025
2208,200,3639.24,Zomato,28-04-2026
2209,451,673.73,Uber,10-09-2025
2210,146,1107.99,Uber,27-02-2026
2211,283,1595.65,Walmart,10-04-2026
2212,388,3196.64,Amazon,15-07-2025
2213,15,4457.08,Uber,06-07-2025
2214,304,1330.52,Walmart,06-06-2025
2215,372,2142.59,Uber,13-04-2026
2216,57,3673.33,Walmart,25-04-2026
2217,133,3153.6,Walmart,12-04-2026
2218,64,286.28,Zomato,27-12-2025
2219,482,667.51,Walmart,07-12-2025
2220,294,3697.45,Target,01-12-2025
2221,174,4915.61,Zomato,07-01-2026
2222,298,2849.71,Zomato,13-05-2025
2223,341,2689.78,Uber,10-09-2025
2224,120,1784.17,Walmart,17-04-2026
2225,342,3934.71,Zomato,15-07-2025
2226,294,3378.55,Zomato,27-05-2025
2227,194,2622.35,Flipkart,26-10-2025
2228,54,1672.84,Uber,02-06-2025
2229,99,4123.07,Walmart,27-12-2025
2230,233,535.04,Zomato,10-09-2025
2231,218,4150.77,Amazon,18-08-2025
2232,48,357.86,Flipkart,04-10-2025
2233,244,1113.18,Amazon,03-09-2025
2234,190,3400.27,Target,20-02-2026
2235,302,2816.89,Target,02-03-2026
2236,447,1355.28,Target,20-04-2026
2237,326,2145.94,Target,03-07-2025
2238,353,4658.63,Target,10-04-2026
2239,375,4867.7,Flipkart,12-08-2025
2240,74,2553.64,Target,04-12-2025
2241,365,2315.68,Zomato,17-02-2026
2242,263,4323.19,Amazon,11-03-2026
2243,356,1102.58,Target,27-04-2026
2244,17,3745.16,Uber,24-12-2025
2245,190,4612.4,Amazon,01-07-2025
2246,309,4268.97,Amazon,20-03-2026
2247,62,1879.45,Walmart,20-04-2026
2248,21,2637.75,Amazon,02-04-2026
2249,191,1559.38,Walmart,28-05-2025
2250,156,1505.21,Amazon,23-01-2026
2251,406,757.2,Uber,21-07-2025
2252,216,290.82,Walmart,23-08-2025
2253,456,1453.24,Flipkart,20-08-2025
2254,420,3711.32,Amazon,07-10-2025
2255,63,2760.31,Amazon,06-03-2026
2256,446,271.18,Target,02-04-2026
2257,294,1583.02,Target,14-08-2025
2258,461,1722.23,Target,17-08-2025
2259,244,4180.58,Uber,06-10-2025
2260,68,3821.66,Uber,19-01-2026
2261,326,2331.63,Target,28-01-2026
2262,342,2272.92,Zomato,19-03-2026
2263,167,492.11,Uber,20-12-2025
2264,341,3136.77,Target,05-02-2026
2265,120,4506.21,Walmart,07-05-2026
2266,277,276.81,Zomato,08-01-2026
2267,456,2243.33,Walmart,17-01-2026
2268,331,488.22,Flipkart,16-02-2026
2269,363,172.78,Zomato,27-09-2025
2270,408,3869.4,Walmart,12-05-2025
2271,288,3243.54,Zomato,31-08-2025
2272,287,471.5,Uber,13-12-2025
2273,278,2905.44,Amazon,25-04-2026
2274,491,2872.71,Flipkart,25-01-2026
2275,385,2405.39,Amazon,27-06-2025
2276,62,3308.36,Uber,24-07-2025
2277,93,4813.76,Walmart,07-07-2025
2278,403,1068.73,Zomato,24-07-2025
2279,430,4443.9,Target,17-04-2026
2280,44,4044.26,Uber,12-04-2026
2281,165,2038.9,Amazon,02-01-2026
2282,252,4316.77,Amazon,15-09-2025
2283,175,2213.24,Target,12-04-2026
2284,13,4305.26,Walmart,19-10-2025
2285,196,1323.03,Amazon,23-07-2025
2286,51,2731.81,Walmart,11-04-2026
2287,74,954.21,Amazon,29-10-2025
2288,79,1568.63,Target,20-02-2026
2289,348,887.5,Uber,11-02-2026
2290,493,1660.19,Amazon,04-10-2025
2291,366,339.58,Target,28-08-2025
2292,51,1634.21,Target,27-03-2026
2293,458,1654.88,Target,22-05-2025
2294,483,4147.32,Amazon,29-08-2025
2295,27,1052.67,Uber,06-07-2025
2296,301,1220.63,Uber,09-03-2026
2297,386,2546.89,Amazon,15-06-2025
2298,138,350.13,Target,25-08-2025
2299,284,2065.03,Target,22-03-2026
2300,15,2067.09,Flipkart,13-10-2025
2301,468,4436.47,Walmart,30-12-2025
2302,284,4819.2,Zomato,22-01-2026
2303,52,1269.26,Uber,05-11-2025
2304,334,3936.81,Walmart,04-04-2026
2305,291,2063.39,Amazon,09-09-2025
2306,434,3197.21,Flipkart,26-04-2026
2307,401,4841.16,Walmart,27-12-2025
2308,277,4927.28,Flipkart,12-08-2025
2309,276,4765.43,Uber,16-12-2025
2310,232,256.87,Target,22-09-2025
2311,493,4155.39,Walmart,23-09-2025
2312,335,4861.8,Amazon,30-10-2025
2313,31,4670.86,Target,08-04-2026
2314,140,3009.45,Zomato,08-09-2025
2315,195,4996.25,Zomato,20-07-2025
2316,109,2946.54,Uber,10-11-2025
2317,145,275.15,Zomato,01-08-2025
2318,274,2837.25,Walmart,30-09-2025
2319,46,2006.76,Amazon,27-08-2025
2320,426,741.27,Uber,15-06-2025
2321,144,4397.48,Flipkart,30-06-2025
2322,313,2548.86,Walmart,04-07-2025
2323,453,3426.4,Walmart,19-05-2025
2324,326,1343.73,Zomato,22-01-2026
2325,232,1401.42,Zomato,18-11-2025
2326,165,1741.07,Target,03-02-2026
2327,492,3017.59,Amazon,22-03-2026
2328,468,3474.63,Zomato,05-05-2026
2329,473,60.14,Target,14-08-2025
2330,3,4512.15,Zomato,29-11-2025
2331,89,2095.16,Zomato,30-11-2025
2332,361,2470.43,Target,06-01-2026
2333,276,451.69,Zomato,01-10-2025
2334,334,433.74,Amazon,10-04-2026
2335,457,4168.82,Zomato,28-12-2025
2336,228,3377.62,Walmart,06-01-2026
2337,498,4073.27,Uber,11-01-2026
2338,184,1964.42,Zomato,16-09-2025
2339,5,667.58,Walmart,26-09-2025
2340,480,1005.3,Amazon,15-08-2025
2341,114,3728.57,Walmart,05-06-2025
2342,349,4610.92,Walmart,10-07-2025
2343,99,495.33,Uber,09-01-2026
2344,321,1550.73,Zomato,15-03-2026
2345,114,1209.58,Target,21-06-2025
2346,496,1846.85,Walmart,03-11-2025
2347,253,4527.31,Zomato,10-12-2025
2348,311,1084.98,Flipkart,16-12-2025
2349,421,3210.26,Amazon,09-03-2026
2350,446,1422.87,Uber,10-02-2026
2351,253,893.86,Flipkart,24-07-2025
2352,338,3707.13,Zomato,24-02-2026
2353,350,3034.71,Flipkart,18-06-2025
2354,34,2961.41,Zomato,16-02-2026
2355,34,680.78,Uber,18-08-2025
2356,439,1178.43,Uber,09-06-2025
2357,374,3922.15,Flipkart,19-05-2025
2358,435,3405.99,Zomato,23-09-2025
2359,348,2688.06,Walmart,07-08-2025
2360,349,2822.57,Target,21-07-2025
2361,2,4692.56,Zomato,15-11-2025
2362,345,4718.22,Amazon,09-06-2025
2363,438,4696.86,Target,17-02-2026
2364,433,4975.78,Walmart,25-04-2026
2365,63,3416.86,Target,27-09-2025
2366,254,1839.29,Amazon,25-04-2026
2367,453,3620.04,Amazon,13-09-2025
2368,143,4596.04,Uber,23-09-2025
2369,230,1615.4,Target,22-08-2025
2370,100,1706.79,Uber,05-10-2025
2371,414,175.59,Zomato,19-05-2025
2372,116,4891.57,Target,21-07-2025
2373,491,418.48,Flipkart,23-04-2026
2374,101,864.18,Walmart,17-01-2026
2375,33,3148.67,Amazon,09-09-2025
2376,15,2425.83,Amazon,23-11-2025
2377,304,3996.24,Walmart,30-09-2025
2378,431,1289.53,Amazon,01-03-2026
2379,243,1229.88,Walmart,10-08-2025
2380,427,319.44,Walmart,07-10-2025
2381,267,3980.85,Amazon,06-02-2026
2382,398,3019.83,Target,28-03-2026
2383,392,523.57,Target,25-08-2025
2384,297,667.89,Amazon,11-08-2025
2385,470,215.05,Walmart,27-09-2025
2386,456,4246.08,Amazon,16-04-2026
2387,401,681.3,Target,30-04-2026
2388,29,1542.28,Zomato,27-03-2026
2389,222,375.66,Zomato,04-04-2026
2390,29,2818.33,Walmart,22-04-2026
2391,436,1938.2,Amazon,08-04-2026
2392,317,3772.22,Flipkart,05-10-2025
2393,443,3017.9,Zomato,09-04-2026
2394,320,102.5,Target,18-03-2026
2395,238,3986.07,Uber,01-07-2025
2396,318,551.33,Zomato,14-11-2025
2397,481,3395.09,Amazon,21-02-2026
2398,233,2610.2,Uber,28-12-2025
2399,99,584.63,Amazon,27-12-2025
2400,305,3580.83,Uber,08-11-2025
2401,405,4211.86,Uber,27-10-2025
2402,65,3204.95,Walmart,24-08-2025
2403,182,2133.98,Zomato,22-05-2025
2404,318,2250.89,Flipkart,27-06-2025
2405,71,3995.28,Amazon,20-09-2025
2406,66,1592.75,Target,29-11-2025
2407,263,4800.72,Walmart,27-10-2025
2408,160,2939.15,Uber,20-04-2026
2409,398,770.84,Target,23-12-2025
2410,159,3036.48,Walmart,01-05-2026
2411,189,4852.84,Uber,11-07-2025
2412,301,3305.5,Flipkart,16-02-2026
2413,30,1225.07,Uber,17-08-2025
2414,440,320.31,Walmart,03-04-2026
2415,101,4883.73,Zomato,27-04-2026
2416,466,1046.24,Amazon,03-03-2026
2417,175,987.31,Target,06-08-2025
2418,356,3474.61,Target,11-04-2026
2419,308,3477.45,Uber,04-06-2025
2420,290,4817.17,Uber,13-03-2026
2421,154,2122.54,Flipkart,24-11-2025
2422,54,2298.8,Amazon,05-07-2025
2423,254,1136.06,Amazon,05-12-2025
2424,328,1153.97,Flipkart,28-03-2026
2425,239,3138.4,Flipkart,11-07-2025
2426,247,3686.2,Walmart,04-09-2025
2427,414,3713.4,Flipkart,06-05-2026
2428,205,962.01,Amazon,02-12-2025
2429,186,98.97,Walmart,09-09-2025
2430,16,2795.72,Flipkart,16-10-2025
2431,149,2230.02,Zomato,07-02-2026
2432,300,4567.91,Walmart,25-07-2025
2433,23,4877.78,Flipkart,26-10-2025
2434,102,1456.3,Flipkart,14-05-2025
2435,454,1346.89,Flipkart,19-03-2026
2436,174,4245.29,Flipkart,12-01-2026
2437,92,1020.14,Flipkart,25-12-2025
2438,432,1345.85,Amazon,17-12-2025
2439,11,4165.66,Flipkart,17-06-2025
2440,195,3291.6,Amazon,15-08-2025
2441,174,4683.76,Walmart,20-10-2025
2442,234,1238.74,Walmart,13-11-2025
2443,339,898.23,Uber,05-12-2025
2444,410,4988.59,Target,22-03-2026
2445,450,3569.16,Amazon,15-07-2025
2446,74,4419.48,Flipkart,07-04-2026
2447,407,988.72,Uber,21-10-2025
2448,194,3487.05,Walmart,30-05-2025
2449,307,2176.22,Zomato,19-06-2025
2450,126,4609.02,Uber,14-03-2026
2451,301,986.06,Uber,16-11-2025
2452,151,3958.46,Walmart,09-08-2025
2453,127,313.63,Walmart,18-01-2026
2454,447,675.97,Uber,06-07-2025
2455,496,2941.21,Target,21-09-2025
2456,108,3650.13,Target,29-11-2025
2457,405,3334.34,Amazon,24-09-2025
2458,86,2567.64,Zomato,09-11-2025
2459,385,2570.33,Target,06-12-2025
2460,266,2348.12,Walmart,07-06-2025
2461,365,1900.7,Zomato,23-01-2026
2462,248,3592.47,Target,20-07-2025
2463,243,1378.26,Target,01-11-2025
2464,327,4609.87,Uber,29-06-2025
2465,333,231.19,Flipkart,26-01-2026
2466,459,1054.85,Flipkart,04-05-2026
2467,203,1132.04,Target,10-02-2026
2468,456,1916.56,Flipkart,25-10-2025
2469,479,4220.04,Walmart,29-04-2026
2470,282,469.56,Amazon,17-10-2025
2471,152,2250.3,Walmart,08-08-2025
2472,118,2940.61,Target,15-12-2025
2473,263,3124.57,Target,12-05-2025
2474,231,2364.38,Target,11-09-2025
2475,189,4032.3,Walmart,19-03-2026
2476,140,1942.74,Flipkart,23-12-2025
2477,227,1207.26,Zomato,12-11-2025
2478,39,1827.51,Amazon,24-11-2025
2479,151,4220.89,Uber,08-08-2025
2480,280,3236.09,Walmart,27-09-2025
2481,475,1177.32,Amazon,10-08-2025
2482,37,1833.17,Uber,17-03-2026
2483,103,1702.1,Zomato,29-09-2025
2484,169,1287.62,Zomato,13-09-2025
2485,418,3853.99,Walmart,15-10-2025
2486,98,3542.93,Flipkart,11-03-2026
2487,438,3774.3,Zomato,05-09-2025
2488,279,4566.29,Amazon,14-04-2026
2489,395,1532.4,Walmart,24-08-2025
2490,401,4984.37,Target,04-09-2025
2491,421,2920.77,Zomato,19-12-2025
2492,7,2386.42,Uber,10-07-2025
2493,390,4759.87,Target,18-04-2026
2494,117,1173.29,Zomato,15-11-2025
2495,108,2398.47,Uber,22-04-2026
2496,301,3940.57,Target,30-09-2025
2497,370,4081.27,Walmart,03-04-2026
2498,406,475.09,Flipkart,23-03-2026
2499,220,3862.15,Zomato,08-03-2026
2500,214,1087.44,Target,15-10-2025
2501,437,2814.31,Walmart,10-01-2026
2502,72,2908.67,Flipkart,19-03-2026
2503,157,4719.6,Amazon,04-11-2025
2504,256,4061.49,Walmart,25-12-2025
2505,174,1166.18,Target,08-02-2026
2506,352,3775.5,Zomato,09-01-2026
2507,276,1533.2,Uber,12-06-2025
2508,12,2859.51,Amazon,22-10-2025
2509,473,738.72,Walmart,06-01-2026
2510,291,3167.7,Uber,29-08-2025
2511,468,3058.79,Target,04-02-2026
2512,196,1060.81,Target,27-09-2025
2513,33,2695.73,Flipkart,21-12-2025
2514,244,587.76,Uber,27-09-2025
2515,493,2285.1,Walmart,14-09-2025
2516,48,898.55,Zomato,07-12-2025
2517,284,929.3,Zomato,31-12-2025
2518,309,2468.64,Flipkart,15-01-2026
2519,102,393.98,Target,28-09-2025
2520,146,1069.17,Walmart,25-10-2025
2521,338,2645.76,Target,12-09-2025
2522,30,1874.83,Amazon,09-03-2026
2523,88,1667.52,Target,04-09-2025
2524,201,827.33,Amazon,17-08-2025
2525,67,2705.44,Target,13-10-2025
2526,381,390.38,Flipkart,13-03-2026
2527,67,4358.72,Walmart,12-12-2025
2528,222,4098.59,Zomato,13-12-2025
2529,244,835.97,Uber,13-11-2025
2530,481,1586.05,Flipkart,18-12-2025
2531,258,3598.02,Target,16-08-2025
2532,142,1048.43,Flipkart,27-07-2025
2533,229,366.65,Target,23-03-2026
2534,310,4047.45,Uber,14-11-2025
2535,169,4556,Target,03-06-2025
2536,236,2340.34,Amazon,19-05-2025
2537,378,500.96,Zomato,25-10-2025
2538,452,4598.53,Walmart,29-04-2026
2539,359,4221.07,Walmart,28-02-2026
2540,201,3084.49,Flipkart,06-07-2025
2541,213,1283.22,Uber,04-11-2025
2542,376,2188.78,Target,15-09-2025
2543,467,3312.45,Zomato,09-10-2025
2544,292,522.89,Zomato,21-07-2025
2545,485,266.14,Flipkart,27-01-2026
2546,141,4418.65,Uber,25-12-2025
2547,150,3349.95,Amazon,24-04-2026
2548,358,3646.36,Flipkart,13-01-2026
2549,466,2492.76,Uber,17-06-2025
2550,63,4976.82,Amazon,18-08-2025
2551,387,570.86,Walmart,13-02-2026
2552,210,2282.13,Walmart,05-02-2026
2553,107,2555.02,Target,19-06-2025
2554,14,412.32,Zomato,01-08-2025
2555,346,3761.19,Target,26-05-2025
2556,176,3742.49,Flipkart,19-04-2026
2557,204,236.98,Walmart,04-11-2025
2558,59,3560.04,Flipkart,02-12-2025
2559,168,3367.96,Target,19-12-2025
2560,249,2333.72,Amazon,28-03-2026
2561,281,3302.26,Zomato,07-01-2026
2562,487,2216.73,Target,26-09-2025
2563,421,1431.75,Flipkart,20-10-2025
2564,88,4200.55,Uber,02-01-2026
2565,52,927.32,Amazon,27-09-2025
2566,274,3720.16,Flipkart,16-06-2025
2567,40,3373.39,Amazon,26-04-2026
2568,347,1402.6,Target,13-01-2026
2569,184,930.8,Zomato,28-03-2026
2570,18,4468.8,Uber,30-03-2026
2571,111,2238.19,Amazon,04-09-2025
2572,429,3192.21,Uber,14-07-2025
2573,329,3329.57,Zomato,23-06-2025
2574,460,558.83,Zomato,21-09-2025
2575,158,2247.73,Uber,28-12-2025
2576,3,290.89,Target,22-08-2025
2577,393,1048.6,Flipkart,14-11-2025
2578,192,4548.34,Flipkart,11-07-2025
2579,47,129.39,Amazon,12-08-2025
2580,8,1718.73,Flipkart,22-07-2025
2581,349,3361.3,Flipkart,03-04-2026
2582,491,4417.32,Zomato,26-11-2025
2583,86,3633.86,Amazon,28-02-2026
2584,213,2586.88,Walmart,21-07-2025
2585,166,2832.17,Flipkart,21-12-2025
2586,320,1075.24,Uber,06-04-2026
2587,203,4697.67,Amazon,02-07-2025
2588,119,1108.21,Walmart,21-09-2025
2589,166,909.43,Target,04-08-2025
2590,335,1615.39,Target,18-10-2025
2591,109,2320.94,Amazon,04-05-2026
2592,337,4084.67,Zomato,02-08-2025
2593,320,1876.45,Amazon,17-06-2025
2594,454,1131.88,Walmart,16-02-2026
2595,393,3014.4,Amazon,21-04-2026
2596,365,2704.1,Uber,18-11-2025
2597,88,1297.1,Amazon,24-07-2025
2598,308,1655.55,Zomato,28-09-2025
2599,357,1973.4,Zomato,20-01-2026
2600,69,1693.63,Zomato,17-06-2025
2601,390,4425.64,Walmart,21-02-2026
2602,436,3348.53,Amazon,24-11-2025
2603,172,137.36,Uber,12-01-2026
2604,230,1942.74,Zomato,31-03-2026
2605,380,1200.51,Uber,24-08-2025
2606,361,4942.49,Flipkart,07-08-2025
2607,11,3100.93,Amazon,28-05-2025
2608,159,1220.16,Target,16-06-2025
2609,388,1255.55,Amazon,08-12-2025
2610,31,730.9,Target,21-04-2026
2611,152,1049.96,Target,20-10-2025
2612,105,3228.09,Flipkart,01-04-2026
2613,473,3640.28,Target,11-12-2025
2614,379,4392.79,Flipkart,12-05-2025
2615,143,1621.82,Amazon,02-12-2025
2616,267,3969.31,Target,09-03-2026
2617,332,4072.92,Amazon,22-04-2026
2618,118,4242.33,Walmart,14-08-2025
2619,176,1249.13,Uber,01-03-2026
2620,28,4537.83,Zomato,12-02-2026
2621,128,4017.19,Zomato,16-04-2026
2622,369,1151.1,Target,15-06-2025
2623,267,1642.1,Target,08-02-2026
2624,323,79.91,Target,16-07-2025
2625,36,4770.62,Amazon,25-10-2025
2626,325,4960.46,Flipkart,09-07-2025
2627,65,504.21,Uber,10-06-2025
2628,282,4164.54,Flipkart,10-06-2025
2629,121,2561.75,Target,03-03-2026
2630,372,2362.02,Flipkart,21-03-2026
2631,370,1027.8,Target,28-11-2025
2632,91,3048.96,Walmart,03-06-2025
2633,147,2903.29,Zomato,20-05-2025
2634,104,1395.71,Target,24-07-2025
2635,41,4757.52,Walmart,08-10-2025
2636,204,1919.7,Target,13-10-2025
2637,226,2142.35,Uber,10-08-2025
2638,377,2195.48,Flipkart,23-06-2025
2639,420,4771.1,Target,17-09-2025
2640,11,3821.55,Target,03-09-2025
2641,438,462,Walmart,09-06-2025
2642,305,2709.13,Uber,06-11-2025
2643,373,919.71,Target,30-04-2026
2644,238,1563.94,Walmart,26-07-2025
2645,193,2832.6,Target,17-06-2025
2646,37,1699.51,Zomato,11-08-2025
2647,241,1018.79,Flipkart,30-08-2025
